,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,-0.13815863,0.26447782,0.069126524,0.0687419,0.06709181,0.05031101,0.027170679,0.012573732,0.013240667,0.027342228,0.047353063,0.056568738,0.062150713,0.06482905,0.05007173,-0.06450326,-0.21174037,-0.27010572,0.016146637,-0.054905884,-0.065685354,-0.027402457,0.045567863,-0.19581099,0.047177084,0.27529433,0.30392998,0.20214757,0.07381407,0.019552663,0.24830776,0.4290902,0.5282104,0.47806767,0.5854289,0.67874026,0.5571012,0.2909898,0.26136446,0.2658897,0.08600153,0.03797918,0.10650593,0.067374304,0.09670903,0.078993656,0.07319213,0.06876,0.06939402,0.07033631,0.06970241,0.066791594,0.056452844,0.04414476,-0.011458401,-0.10031018,-0.15247399,-0.12746026,0.14264983,-0.012527778,-0.12541366,-0.050640848,0.09303809,0.2635296,0.278194,0.2937764,0.37016785,0.026148813,0.004443448,-0.015128302,-0.03771687,-0.058669623,-0.13331364,-0.071186766,-0.09524992,0.16586997,0.057692293,-0.029812168,0.030471943,0.3849215
1,-0.047018945,-0.03964748,-0.022893846,-0.027457839,-0.047944438,-0.09106058,-0.18607032,-0.27637243,-0.24963202,-0.1288359,-0.058819856,-0.03157923,-0.018557264,-0.025955833,-0.055298466,-0.17614625,-0.26229623,-0.27405584,0.09204055,-0.07742278,-0.15709962,-0.3844086,0.42135853,0.19909534,0.19827886,0.18367323,0.17003076,-0.048880298,-0.20554204,-0.017563516,0.23624176,0.31287247,0.35795128,0.3257347,0.3709908,0.24779631,0.1035865,0.081339024,0.067433685,0.10472983,-0.016296156,-0.18078691,0.20100084,0.10461448,0.10709277,-0.021416683,-0.02436287,-0.02193153,-0.021804392,-0.02151903,-0.022220105,-0.025939927,-0.02412851,-0.097225696,-0.22336538,-0.31321064,-0.33150694,-0.25122374,0.06262161,0.28230175,0.021586083,-0.33159474,0.33618775,0.09755547,-0.25968036,0.31834525,-0.06995087,-0.01605443,-0.38690478,-0.07734874,0.029580481,0.32849163,0.06203669,-0.0322298,0.008531288,-0.27605277,-0.33672795,-0.004131016,0.007637434,0.34147385
2,-0.00013309052,0.15785153,-0.013983917,-0.013170078,-0.04524581,-0.19226712,-0.32536933,-0.35948282,-0.31802887,-0.12000961,0.025007932,0.03414466,0.008808007,-0.006019607,-0.04969591,-0.13178651,-0.047758523,0.24694635,0.019678522,-0.107857764,0.09232627,-0.2136201,0.12866668,0.32065856,0.32257247,0.23189545,0.032660536,0.041317258,0.0070730303,-0.07193739,0.14963394,0.2563445,0.21866247,0.28389362,0.28381202,0.031408172,0.09760623,0.07780566,0.21317084,0.3438326,0.062284946,0.008038686,-0.07911221,0.12500776,0.1285508,0.08755741,0.0064258724,-0.002654075,-0.0043823943,-0.0040177316,-0.006277503,-0.011405558,-0.047137838,-0.10867239,-0.17144102,-0.2517355,-0.20978498,-0.13608699,-0.01602348,0.06612859,0.41279185,0.003716366,-0.06329538,0.26464698,-0.14232086,0.18442851,-0.03225489,0.03675122,-0.37863868,0.24507442,0.03191375,0.38338405,0.2757053,0.196569,0.1548989,-0.21247184,-0.22432671,-0.19142546,0.60648906,-0.19129446
3,-0.00013309052,0.15848564,-0.012686519,0.023817718,-0.052816693,-0.16522026,-0.2003018,-0.17035298,-0.045457985,-0.0036981306,0.018535404,0.05429642,-0.008819149,-0.0036368803,-0.06608684,0.013301281,0.15562595,0.3820068,-0.046988506,0.10576019,-0.40763572,0.14513515,-0.25029045,0.1328065,0.01606273,-0.08768894,-0.11412676,-0.09242508,-0.124220364,-0.11750265,-0.30417982,-0.07757443,-0.05096534,-0.2133141,-0.24779265,-0.11505644,-0.12152598,-0.13916285,0.03253815,0.29098645,0.26011795,-0.0942794,-0.12585382,-0.22507168,-0.0480085,0.22100979,0.11455545,0.01559134,0.01726477,0.013698353,0.008134556,0.004061706,-0.010195585,-0.035656385,0.060046464,0.11707199,0.13192506,0.16519827,-0.09386357,0.17226772,0.17798759,0.30637616,-0.11082729,-0.31683,0.18016216,-0.3062904,-0.121766925,0.07682761,0.28689012,0.66990525,0.06752194,0.018045194,0.39640325,0.43652466,0.44715858,-0.090111665,0.11685478,-0.43647447,0.34077957,0.09789097
4,-0.00013309052,0.16026759,0.036031257,0.19171052,0.10171484,-0.0880039,-0.03887568,0.2663389,0.26800686,0.36550757,0.2300791,-0.20733757,-0.18506415,0.11064537,0.1145485,0.08175346,0.34277216,0.63102025,-0.010676396,-0.027221022,-0.6729089,0.006133479,-0.34792712,-0.21995789,-0.102600545,-0.18465379,-0.29362974,-0.26187208,-0.21090482,-0.38121378,-0.24283542,-0.34962177,-0.36381868,-0.1820963,-0.21191584,-0.15873687,-0.20141627,-0.10693153,0.13277753,-0.10935678,0.06610964,0.33202907,-0.087758146,0.021649767,-0.051304955,0.14367756,0.40341905,0.18810038,0.23542777,0.25682822,0.2509588,0.0052150865,-0.013323304,0.21616483,0.34019452,0.3276007,0.35012865,0.2802953,-0.016324662,-0.30718657,-0.0052648108,0.16525851,-0.022785954,0.34125158,0.07986319,-0.16286212,0.38203913,-0.13017696,-0.012287024,0.314957,0.33567882,-0.2130193,0.29151616,0.6918645,0.36142847,0.54726917,-0.27744174,-0.28597113,0.6548821,-0.089946985
5,-0.00013309052,0.16600315,0.19902813,0.25301147,0.179176,0.23602569,0.12352953,0.3355492,0.70805454,0.3926953,-0.26735732,-0.2762528,-0.22182646,-0.004007819,0.19895366,0.10687814,0.45707217,0.30549493,0.45549506,-0.371279,-0.096734926,0.40165752,-0.022849958,0.054498576,0.11519364,0.0572735,-0.032117333,-0.15570469,0.00049490784,-0.004790979,-0.2636496,-0.5264221,-0.5168476,-0.5197525,-0.052498884,0.003907539,-0.11520932,0.25883764,0.26617926,-0.36099857,-0.28875265,-0.044322185,0.5497825,0.012877689,-0.08537789,-0.20029774,0.050064277,-0.08215113,-0.13557786,-0.13983263,-0.16289906,-0.15626796,-0.077231936,-0.12947583,0.20226508,0.06564205,0.10861002,0.10759645,0.24995087,-0.09935311,-0.120387815,0.19593155,0.3789391,0.0861399,0.23516384,0.24780683,0.24807698,0.08096125,-0.26390088,0.20811892,0.62776226,-0.007631411,0.22658865,0.19813086,0.54019874,0.43194178,0.074881725,0.05269868,-0.079466976,0.27645612
6,0.0032372344,0.17248572,0.17438094,0.2996274,0.39327225,0.17323503,0.552415,0.45764643,-0.0143098105,0.05635196,0.11898807,-0.08585024,-0.0022770902,-0.04411635,-0.20239328,0.19702224,0.11521641,0.22083049,0.11241468,-0.21815284,0.36319417,0.009167141,0.28454068,0.13537143,0.07171967,0.019778615,0.060775395,-0.11464515,-0.18407755,-0.05747308,-0.14778946,-0.40243867,-0.53731525,-0.31934065,-0.0997483,0.13136818,-0.07450633,-0.22566465,0.12200348,-0.14456654,-0.42648566,-0.30433938,-0.013744181,0.4995611,0.16499738,-0.21463114,-0.11664355,0.21121693,0.036345948,-0.13457182,-0.104182854,-0.092280835,-0.094641306,-0.36071908,-0.38257074,-0.16883813,0.05011236,0.34713358,0.49576104,0.072484046,0.08257477,0.26200435,0.18863475,0.2860339,0.3137032,0.3581633,0.24618652,-0.009835694,-0.25680116,-0.065961055,-0.059680067,-0.41928965,0.12693818,-0.007699164,0.6513242,-0.153261,0.021430325,0.079665765,0.086261645,-0.16284557
7,0.011395444,0.40354413,0.028432004,0.005164813,0.25303584,0.29591307,-0.0137332445,-0.07996076,0.0008333415,-0.31408074,0.03836641,0.3809619,-0.25490788,-0.08195185,0.28403306,0.034727152,0.019599628,0.4656269,0.031434927,0.21367641,-0.12700517,0.2599058,0.046395976,0.042805973,-0.09914315,-0.028911904,0.0010606847,-0.012614639,-0.3252397,-0.22009508,-0.011390322,0.10341683,0.14578196,0.024034774,0.21693759,0.10440685,0.3743349,0.13545983,-0.41222197,0.2949697,0.29325336,0.059968613,-0.04979473,2.3916775e-05,0.24028169,0.004512471,-0.21755658,-0.21798173,0.0537814,-0.04907548,0.040966548,0.22632025,-0.008844788,0.07219214,0.40670198,0.42455897,0.08117131,0.0340381,0.4573462,0.5340658,-0.12784022,0.20035225,0.32288742,0.13927533,0.06203484,0.2199792,-0.19630882,-0.13972689,-0.06657524,-0.033013362,-0.38231117,0.016664254,-0.008960115,0.29601595,-0.2184368,-0.3576453,0.10857911,0.1819452,0.4625237,-0.18931982
8,0.23568259,0.18109988,-0.21190909,0.020432903,-0.1317857,-0.06343985,-0.20148477,0.12311755,0.019716023,0.3049657,-0.32691813,-0.49585137,0.4489399,0.2594268,0.035695296,0.020514123,0.25079873,0.41344225,0.097272255,0.0913257,0.16966484,0.11453003,-0.030583112,-0.084564336,-0.0038199485,0.03138289,0.052230343,0.18474306,-0.15111789,-0.12412618,0.11611392,0.35117128,0.29037032,0.038404815,-0.218939,0.0636504,-0.054029737,0.25222996,0.1813013,-0.2091224,0.14076301,0.3531706,-0.0066276854,-0.37987104,0.21608289,0.11188215,-0.052291702,0.210165,0.119152695,0.15188794,0.16935778,0.05640917,-0.014847764,0.12991776,0.02959639,0.54742813,0.36304054,-0.3859967,-0.015098806,0.7158429,0.31841648,-0.39812246,0.06100449,0.35846037,-0.010813275,-0.048692346,-0.52815545,-0.52361965,-0.220807,-0.2458554,-0.6290748,0.70417863,0.074271694,-0.0021231226,-0.4944386,-0.51681536,-0.11475421,0.2827295,0.18553455,0.108962886
9,0.2005242,0.16842787,-0.10566228,-0.2912238,0.11623932,-0.29667854,-0.3766531,0.072796896,0.61485165,-0.34430704,-0.71516716,0.029893728,0.17705226,-0.18213847,-0.048183676,-0.21869789,0.413117,-0.15970808,-0.16232416,0.4845684,0.19557126,0.20282063,0.029075712,-0.12023264,0.31059515,0.2955061,0.26090917,0.25461254,0.25984547,0.25553602,0.30830264,0.36084318,0.36205545,0.19045001,0.07389099,-0.500551,-0.034011323,-0.02149486,-0.17778379,-0.09433539,-0.09667419,-0.1943366,-0.01370689,-0.22331946,-0.32100046,-0.43354258,-0.5233721,-0.4209439,-0.39247686,-0.44192237,-0.5334146,-0.6218006,-0.35261437,-0.42803589,-0.20833711,0.12281483,0.342504,-0.057217836,-0.49948817,-0.073450565,0.31996116,-0.5395586,-0.10166456,0.29341447,-0.04650895,-0.17033534,-0.5081072,-0.3503201,-0.13905099,-0.37451345,0.6308352,-0.17494358,0.20134361,0.22795999,-0.7930846,-0.57793087,-0.14811917,-0.08601272,0.62337697,0.2548464
